step,pusher_x,pusher_y,obj_x,obj_y,goal_x,goal_y,obj_goal_dist,pusher_obj_dist,contact,progress,phase,seed,method,k,h,local_chunk_step,convergence_signal,action_x,action_y,final_score,success
106,0.5788558412194813,0.544406387055932,0.715105211620534,0.6490694702271889,0.78,0.72,0.09613778452131777,0.17180876553190375,0.0,0.0181008779614117,align,0,fixed_k2_h1,2,1,0,0.06457658349659179,0.10336218803812906,0.3634833552787274,0.9816262707472116,1
107,0.5691157410580777,0.5416113262950525,0.7252004102341013,0.660441132023836,0.78,0.72,0.08093363820509318,0.1961707080104702,0.0,0.01520414631622459,align,0,fixed_k2_h1,2,1,0,0.0640139383893033,-0.21644667025341358,-0.062112461352877506,0.9816262707472116,1
108,0.5451923030546537,0.5443550543193197,0.7336803770694978,0.6699933279330197,0.78,0.72,0.06816285439767329,0.2265231331287299,0.0,0.012770783807419889,align,0,fixed_k2_h1,2,1,0,0.12464816836446702,-0.5316319556316439,0.060971733872606675,0.9816262707472116,1
109,0.5667921688202183,0.5401262975261899,0.7408035492112309,0.6780171724967339,0.78,0.72,0.057436221668955505,0.22202219237213175,0.0,0.010726632728717787,align,0,fixed_k2_h1,2,1,0,0.08207652800436477,0.4799970170125468,-0.09397237318066431,0.9816262707472116,1
110,0.5720659436331564,0.5585078559078759,0.7467870138102868,0.6847572019302538,0.78,0.72,0.048426823841988514,0.2155605477236496,0.0,0.00900939782696699,align,0,fixed_k2_h1,2,1,0,0.07149870674228387,0.11719499584307037,0.40847907514857823,0.9816262707472116,1
111,0.5559048149564619,0.5499409678584048,0.7518131240734937,0.6904188266544106,0.78,0.72,0.0408600757585944,0.2410686507885357,0.0,0.007566748083394116,align,0,fixed_k2_h1,2,1,0,0.10268759053248061,-0.3591361928154329,-0.19037528998824446,0.9816262707472116,1
112,0.5774386931789808,0.5476831686308447,0.7560350566945875,0.6951745914227022,0.78,0.72,0.03450535347828517,0.23162551858153543,0.0,0.006354722280309227,align,0,fixed_k2_h1,2,1,0,0.08258011975648277,0.47853062716708605,-0.050173316168005425,0.9816262707472116,1
113,0.5832257725315121,0.5426290583934549,0.7595814800963062,0.6991694338280672,0.78,0.72,0.02916896367889698,0.23580972145331192,0.0,0.0053363897993881915,align,0,fixed_k2_h1,2,1,0,0.03566039950081398,0.1286017633895848,-0.11231356083088505,0.9816262707472116,1
114,0.6037617514838763,0.5165928136487766,0.76256047575375,0.7025251014485738,0.78,0.72,0.024688237792887917,0.2445155424021262,0.0,0.004480725886009063,align,0,fixed_k2_h1,2,1,0,0.16329819722315475,0.45635508783031586,-0.5785832165484045,0.9816262707472116,1
115,0.588177648223997,0.53207157123567,0.7650628321060028,0.7053438622497994,0.78,0.72,0.020926570632722324,0.2476119042175803,0.0,0.0037616671601655924,align,0,fixed_k2_h1,2,1,0,0.10623677696992162,-0.34631340577509795,0.3439723908198518,0.9816262707472116,1
116,0.5832772366849437,0.5230734594772302,0.7671648114418951,0.7077116213228288,0.78,0.72,0.01776925197738111,0.26058758788498515,0.0,0.0031573186553412146,align,0,fixed_k2_h1,2,1,0,0.08528888673644136,-0.10889803420118331,-0.19995803907643994,0.9816262707472116,1
117,0.5762043435080879,0.5179797108962103,0.7689304740840447,0.7097005389441736,0.78,0.72,0.015119963691903845,0.27184598086817,0.0,0.0026492882854772647,align,0,fixed_k2_h1,2,1,0,0.09259313994161567,-0.1571754039301274,-0.11319441291155291,0.9816262707472116,1
118,0.5729386369905386,0.5239403249239747,0.7704136307034504,0.7113712297461032,0.78,0.72,0.012897835182090181,0.2722622214416762,0.0,0.002222128509813664,align,0,fixed_k2_h1,2,1,0,0.06639698150491138,-0.07257125594553943,0.13245808950587626,0.9816262707472116,1
119,0.5791115967351579,0.53511801464892,0.7716594822637511,0.7127746100197241,0.78,0.72,0.011034966990243035,0.26198578988234816,0.0,0.001862868191847146,align,0,fixed_k2_h1,2,1,0,0.03691964598770009,0.13717688321376123,0.24839310499878361,0.9816262707472116,1
120,0.5968889644697106,0.5505278345545151,0.7727059975744037,0.7139534494495656,0.78,0.72,0.009474346676344636,0.240040748069077,0.0,0.001560620313898399,align,0,fixed_k2_h1,2,1,0,0.05845167469381779,0.3950526163233941,0.3424404423465607,0.9816262707472116,1
1,0.13372693826123347,0.18334971854458385,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.3704466316664203,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.26046790830738414,-0.1813114456703877,0.11847314431007486,0.7616224702331065,1
2,0.1392713907521595,0.19155934647923253,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.3613779898449481,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.26046790830738414,0.1232100553539115,0.18243617632552622,0.7616224702331065,1
3,0.18034024050029823,0.22184284173950877,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.31053312454872284,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.20759690753713578,0.9126411055141944,0.672966561339472,0.7616224702331065,1
4,0.21573715779017955,0.2480749613793254,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.26669998797491856,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.20759690753713578,0.7865981619973624,0.5829359919959246,0.7616224702331065,1
5,0.239530636875562,0.2327500455851114,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.2551386186160239,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.20635548436176765,0.5287439796751657,-0.3405536843158668,0.7616224702331065,1
6,0.2585817977841707,0.22366116921458887,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.24576055189753443,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.20635548436176765,0.42335913130241476,-0.20197503045605603,0.7616224702331065,1
7,0.27712202015225135,0.22147104962224867,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.23343764030159447,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.11074615179357788,0.4120049415129037,-0.048669324274226586,0.7616224702331065,1
8,0.29012165571991233,0.22194926186282707,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.22386880717144453,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.11074615179357788,0.28888079039246584,0.010626938679520161,0.7616224702331065,1
9,0.2852399613029613,0.22889934212506624,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.22243650236887536,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.142946856551353,-0.10848209815446758,0.15444622804975913,0.7616224702331065,1
10,0.28019784607085774,0.23730871891371919,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.22047665182887446,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.142946856551353,-0.1120470051578571,0.1868750397478435,0.7616224702331065,1
11,0.29778846687136973,0.2584308278372848,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.19337363550788583,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.18208992353524805,0.3909026844558215,0.4693801983014584,0.7616224702331065,1
12,0.30679894464990826,0.2759227426331436,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1753987298664637,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.18208992353524805,0.2002328395230779,0.3887092176857509,0.7616224702331065,1
13,0.29236659272717813,0.2713591280429679,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.18969978701695467,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.15829402223818095,-0.3207189316162255,-0.1014136575594597,0.7616224702331065,1
14,0.28103308599760257,0.26890154272271694,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.20037471343531899,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.15829402223818095,-0.25185570510167965,-0.05461300711668829,0.7616224702331065,1
15,0.27636571122264125,0.2744629664517246,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.20119110858075967,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.11109365190635492,-0.10371943944358507,0.12358719397794724,0.7616224702331065,1
16,0.2725067197487365,0.2800088561671526,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.20157664858884086,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.11109365190635492,-0.08575536608677149,0.12324199367617814,0.7616224702331065,1
17,0.27527128352431246,0.29600054182601665,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1914556523447745,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.19640791071603936,0.06143475056835391,0.355370792419201,0.7616224702331065,1
18,0.2793201338358184,0.30830228115909464,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1825080700298577,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.19640791071603936,0.08997445136679788,0.27337198517951145,0.7616224702331065,1
19,0.2690784664294471,0.28055092348393973,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.20426349473463282,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.20912532970379127,-0.22759260903047324,-0.616696837225665,0.7616224702331065,1
20,0.2670345790994979,0.260807036333358,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.21649806438473096,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.20912532970379127,-0.045419718443316194,-0.43875304779070573,0.7616224702331065,1
21,0.2792009751864936,0.24262816631478099,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.21777018611021562,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.15510299476453293,0.2703643574887934,-0.40397488930171127,0.7616224702331065,1
22,0.2948472223679042,0.22984145371480613,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.21492418555365958,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.15510299476453293,0.3476943818091251,-0.28414916888833014,0.7616224702331065,1
23,0.3262075580439089,0.21767319342340688,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.20386523853810537,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.2638697301963321,0.6968963483556588,-0.27040578425331696,0.7616224702331065,1
24,0.35122609067230015,0.21102756845529108,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.19603295220349343,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.2638697301963321,0.5559673917420282,-0.1476805548470177,0.7616224702331065,1
25,0.3362478840748081,0.19603796332777731,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.21647548780141432,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.24744790239222764,-0.3328490354998228,-0.3331023361669728,0.7616224702331065,1
26,0.3282561538414653,0.18803414816857006,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.22744390396885208,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.24744790239222764,-0.17759400518539617,-0.17786255909349485,0.7616224702331065,1
27,0.3542041672974327,0.18469089450598009,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.21818647186186305,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.220755369739967,0.576622521243721,-0.07429452583533283,0.7616224702331065,1
28,0.37442598697727364,0.18272464774980388,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.2123287651177135,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.220755369739967,0.4493737706631323,-0.043694372359471566,0.7616224702331065,1
29,0.39492329320486075,0.17448286368949112,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.21431756552135756,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.23489986010144154,0.4554956939463803,-0.18315075689583926,0.7616224702331065,1
30,0.4070428872066417,0.17107924678750347,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.2151023691867736,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.23489986010144154,0.2693243111506881,-0.07563593115528092,0.7616224702331065,1
31,0.42560260266224614,0.17909897185143947,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.20454415826529812,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.1562395184723598,0.4124381212356535,0.17821611253191103,0.7616224702331065,1
32,0.4333299601883391,0.18577874771900071,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.19725177245205605,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.1562395184723598,0.17171905613539817,0.1484394637235832,0.7616224702331065,1
33,0.3984323334263757,0.2183125928000779,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.17105974045984873,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.3086020418993187,-0.7755028169325199,0.7229743351350486,0.7616224702331065,1
34,0.3677534716329521,0.2411330757262967,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.16168930351057836,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.3086020418993187,-0.6817524842983019,0.507121842804862,0.7616224702331065,1
35,0.36162769266828637,0.2512494085692935,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.15613891019658221,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.02591170047395562,-0.1361284214370158,0.22480739651104054,0.7616224702331065,1
36,0.3547768992928347,0.25975008613534584,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.15303990589759187,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.02591170047395562,-0.15223985278781568,0.18890394591227422,0.7616224702331065,1
37,0.3631678297678207,0.26993429423334525,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1398626160512099,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.09286592643797209,0.1864651216663563,0.22631573551109854,0.7616224702331065,1
38,0.36501431285436947,0.2792462358830042,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.13132800788199547,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.09286592643797209,0.04103295747886218,0.2069320366590875,0.7616224702331065,1
39,0.34920631469345265,0.25514439830998803,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.16006789271674776,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.25508906022838457,-0.35128884802037397,-0.5355963905114697,0.7616224702331065,1
40,0.33763147298753926,0.23994387922145058,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.17917370767449703,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.25508906022838457,-0.257218704575853,-0.33778931307861026,0.7616224702331065,1
41,0.32210390703420716,0.23746182517970343,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1908519912532995,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.14568289416776942,-0.34505702118515724,-0.05515675648326994,0.7616224702331065,1
42,0.3141687795570241,0.23615182670130574,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1970683021590874,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.14568289416776942,-0.17633616615962322,-0.029111077297726183,0.7616224702331065,1
43,0.3067428867537126,0.22406239860493904,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.21103742141755166,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.17377536049070957,-0.16501984007358905,-0.26865395769703776,0.7616224702331065,1
44,0.3083678938353677,0.2164973144146366,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.21573846094604332,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.17377536049070957,0.036111268481224965,-0.16811298200672092,0.7616224702331065,1
45,0.2992905055869607,0.213858422913449,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.2236248888376569,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.11072376568700251,-0.20171973885349012,-0.058642033359724156,0.7616224702331065,1
46,0.2978402751819174,0.21890368011688977,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.22081278971429744,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.11072376568700251,-0.03222734233429518,0.11211682674312785,0.7616224702331065,1
47,0.31993447487527926,0.24596742804606297,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.18592953049565542,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.24812172763578988,0.4909822154080416,0.6014166206482938,0.7616224702331065,1
48,0.34033369943927944,0.2642580915199771,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.15867493207635616,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.24812172763578988,0.4533161014222259,0.4064591883092028,0.7616224702331065,1
49,0.3274507377542957,0.23170080618177588,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.19192131586816288,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.2900483429517604,-0.2862880374440833,-0.7234952297378048,0.7616224702331065,1
50,0.32289210308018823,0.21118780524704542,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.21106399869534503,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.2900483429517604,-0.10130299275794355,-0.4558444652162326,0.7616224702331065,1
51,0.3406269310943334,0.23476907551741166,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1815663695684329,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.2014104393329474,0.3941072892032259,0.5240282282303609,0.7616224702331065,1
52,0.3559415780236974,0.25245121119888225,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.15829399177716205,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.2014104393329474,0.34032548731920026,0.3929363484771245,0.7616224702331065,1
53,0.3633108099858223,0.26611126349642666,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.1428779850154013,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.1292157659592608,0.16376071026944203,0.3035567177232095,0.7616224702331065,1
54,0.3661238349757699,0.2745093420144829,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.13442598483307575,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.1292157659592608,0.06251166644327907,0.1866239670679159,0.7616224702331065,1
55,0.390585775910239,0.2682215325694605,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.12711998035163205,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.18545728818794727,0.543598687432647,-0.13972909877827533,0.7616224702331065,1
56,0.4029445380354263,0.2638468878831183,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.12634211299728657,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.18545728818794727,0.27463915833749486,-0.09721432636316132,0.7616224702331065,1
57,0.39759723949918324,0.25488331680831117,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.13660581934487973,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.09373503287633325,-0.11882885636095689,-0.19919046832904677,0.7616224702331065,1
58,0.38745003797695543,0.24623309349380038,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.14842980320323493,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.09373503287633325,-0.22549336716061766,-0.19222718476690676,0.7616224702331065,1
59,0.3771493991686661,0.24003116805842153,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.15834818948587145,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.12065359752317495,-0.22890308462865175,-0.13782056523064065,0.7616224702331065,1
60,0.3634135230909212,0.23491276392524293,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.16923486206145602,0.0,0.0,free,0,fixed_k2_h2,2,2,1,0.12065359752317495,-0.30524169061655365,-0.11374231407063536,0.7616224702331065,1
61,0.3585538287964258,0.2411812465575318,0.44601056626108204,0.382622502928826,0.78,0.72,0.4747341544267203,0.16629585061525734,0.0,0.0,free,0,fixed_k2_h2,2,2,0,0.013691545609310567,-0.1079932065443422,0.13929961405086325,0.7616224702331065,1
